height,weight,label
129,59,fat
179,61,normal
199,60,thin
144,63,fat
156,58,normal
174,62,normal
142,60,fat
113,58,fat
211,65,thin
213,63,thin
139,65,fat
208,64,thin
194,64,thin
218,64,thin
197,60,thin
152,60,fat
198,63,thin
204,62,thin
132,56,fat
219,64,thin
204,58,thin
206,58,thin
213,57,thin
132,56,fat
204,59,thin
168,60,normal
161,62,normal
185,60,thin
188,57,thin
185,63,thin
112,55,fat
118,58,fat
159,58,normal
145,56,fat
151,58,fat
137,61,fat
127,62,fat
142,61,fat
149,58,fat
206,56,thin
157,63,fat
192,57,thin
167,64,normal
111,57,fat
136,56,fat
155,56,normal
124,65,fat
141,55,fat
202,60,thin
214,55,thin
112,62,fat
214,63,thin
181,63,normal
182,57,thin
167,59,normal
136,55,fat
126,56,fat
149,65,fat
208,55,thin
220,57,thin
183,65,normal
126,60,fat
178,65,normal
169,60,normal
165,60,normal
119,63,fat
168,56,normal
199,65,thin
129,59,fat
145,61,fat
138,55,fat
144,61,fat
121,55,fat
215,56,thin
177,55,thin
139,61,fat
115,61,fat
198,57,thin
169,58,normal
217,56,thin
115,56,fat
151,59,fat
175,57,normal
148,58,fat
131,56,fat
120,59,fat
119,58,fat
203,64,thin
162,62,normal
163,57,normal
215,64,thin
196,56,thin
216,61,thin
198,56,thin
196,61,thin
162,57,normal
202,59,thin
169,62,normal
162,65,normal
126,63,fat
216,57,thin
146,64,fat
169,65,normal
209,59,thin
112,55,fat
123,62,fat
193,55,thin
181,56,thin
154,64,fat
145,65,fat
113,65,fat
208,61,thin
116,63,fat
134,64,fat
211,59,thin
132,63,fat
212,63,thin
138,58,fat
115,59,fat
146,64,fat
213,56,thin
163,56,normal
152,60,fat
205,63,thin
206,60,thin
150,61,fat
138,59,fat
216,55,thin
217,62,thin
215,57,thin
138,63,fat
134,60,fat
206,63,thin
151,65,fat
206,60,thin
176,61,normal
111,60,fat
130,60,fat
197,65,thin
213,61,thin
127,61,fat
213,63,thin
197,58,thin
182,63,normal
186,56,thin
188,61,thin
135,56,fat
160,56,normal
166,62,normal
210,61,thin
139,65,fat
187,58,thin
118,64,fat
196,58,thin
186,59,thin
172,59,normal
178,61,normal
140,65,fat
143,58,fat
139,55,fat
185,56,thin
128,61,fat
121,59,fat
117,55,fat
214,58,thin
196,57,thin
182,61,thin
116,58,fat
165,62,normal
199,64,thin
184,58,thin
194,65,thin
118,56,fat
140,58,fat
169,59,normal
132,58,fat
218,59,thin
187,59,thin
158,60,normal
220,63,thin
207,65,thin
213,56,thin
188,63,thin
199,55,thin
164,64,normal
115,58,fat
163,64,normal
216,57,thin
204,61,thin
141,61,fat
114,55,fat
144,55,fat
198,61,thin
131,61,fat
179,63,normal
113,61,fat
166,61,normal
137,60,fat
133,65,fat
207,62,thin
194,58,thin
219,65,thin
157,59,normal
116,57,fat
127,56,fat
204,59,thin
154,65,fat
136,63,fat
170,58,normal
187,64,thin
175,58,normal
206,55,thin
127,64,fat
127,61,fat
127,64,fat
196,55,thin
139,57,fat
194,59,thin
217,57,thin
190,56,thin
211,55,thin
155,62,fat
124,62,fat
191,60,thin
182,65,normal
138,64,fat
151,65,fat
162,57,normal
176,60,normal
157,57,normal
113,63,fat
114,61,fat
169,65,normal
124,57,fat
153,64,fat
190,56,thin
126,57,fat
203,64,thin
133,65,fat
156,63,fat
140,65,fat
132,57,fat
110,58,fat
150,62,fat
137,55,fat
130,60,fat
127,56,fat
211,64,thin
156,65,fat
202,58,thin
178,59,normal
186,58,thin
148,63,fat
111,61,fat
125,55,fat
194,64,thin
163,55,normal
131,64,fat
178,63,normal
169,65,normal
118,58,fat
213,64,thin
189,60,thin
193,61,thin
144,55,fat
192,60,thin
112,60,fat
129,59,fat
145,64,fat
169,63,normal
198,55,thin
153,59,fat
133,59,fat
167,65,normal
117,59,fat
135,57,fat
165,60,normal
156,65,fat
213,56,thin
128,55,fat
123,64,fat
163,59,normal
189,65,thin
184,59,thin
120,57,fat
209,64,thin
136,65,fat
182,62,normal
186,57,thin
123,61,fat
138,64,fat
142,62,fat
180,58,thin
196,56,thin
134,56,fat
219,63,thin
157,56,normal
122,55,fat
122,65,fat
163,63,normal
163,63,normal
142,56,fat
133,59,fat
210,55,thin
148,60,fat
212,59,thin
123,62,fat
168,64,normal
124,59,fat
138,58,fat
152,61,fat
211,56,thin
121,56,fat
153,60,fat
177,55,thin
211,55,thin
193,58,thin
143,55,fat
158,58,normal
189,62,thin
167,59,normal
199,63,thin
161,56,normal
154,61,fat
114,64,fat
148,62,fat
169,62,normal
162,58,normal
182,65,normal
121,63,fat
132,64,fat
157,56,normal
164,62,normal
172,61,normal
159,57,normal
165,60,normal
197,61,thin
182,60,thin
159,62,normal
197,58,thin
141,56,fat
189,63,thin
205,55,thin
163,55,normal
136,59,fat
111,59,fat
174,56,thin
186,55,thin
140,61,fat
190,57,thin
142,65,fat
167,64,normal
145,62,fat
124,59,fat
205,62,thin
170,59,normal
164,60,normal
146,57,fat
180,58,thin
150,62,fat
157,59,normal
158,55,normal
111,59,fat
122,58,fat
143,64,fat
127,57,fat
218,60,thin
195,60,thin
214,55,thin
150,59,fat
191,61,thin
203,63,thin
213,63,thin
219,64,thin
157,61,normal
148,63,fat
155,61,fat
195,59,thin
174,64,normal
188,61,thin
168,65,normal
145,63,fat
195,63,thin
156,62,fat
131,64,fat
161,59,normal
157,59,normal
149,58,fat
135,62,fat
192,61,thin
141,57,fat
157,55,normal
155,56,normal
172,59,normal
182,61,thin
184,64,normal
213,61,thin
157,56,normal
216,61,thin
138,59,fat
148,58,fat
181,55,thin
189,55,thin
145,60,fat
157,55,normal
125,57,fat
208,56,thin
164,55,normal
159,65,fat
185,63,thin
144,63,fat
206,61,thin
141,61,fat
169,63,normal
201,63,thin
167,61,normal
145,57,fat
135,55,fat
198,55,thin
162,62,normal
170,59,normal
211,63,thin
157,63,fat
145,63,fat
123,60,fat
195,60,thin
181,62,normal
137,61,fat
166,59,normal
194,57,thin
124,61,fat
163,61,normal
110,64,fat
145,60,fat
133,58,fat
171,57,normal
129,65,fat
200,60,thin
126,57,fat
211,56,thin
123,59,fat
185,63,thin
207,61,thin
185,56,thin
129,64,fat
201,65,thin
196,64,thin
206,61,thin
201,63,thin
207,56,thin
172,62,normal
197,62,thin
179,65,normal
150,60,fat
199,55,thin
175,56,thin
170,60,normal
174,65,normal
204,61,thin
110,55,fat
141,63,fat
112,65,fat
124,62,fat
118,57,fat
208,65,thin
196,55,thin
174,57,normal
159,64,fat
145,57,fat
116,58,fat
126,57,fat
121,57,fat
173,65,normal
149,63,fat
207,60,thin
118,62,fat
167,65,normal
211,57,thin
157,57,normal
140,60,fat
131,64,fat
212,65,thin
133,62,fat
152,63,fat
152,59,fat
199,57,thin
209,55,thin
185,55,thin
114,60,fat
152,56,normal
121,57,fat
134,57,fat
163,55,normal
184,64,normal
132,65,fat
148,63,fat
170,65,normal
126,58,fat
158,56,normal
134,57,fat
139,64,fat
132,65,fat
132,59,fat
176,58,normal
156,58,normal
167,62,normal
118,58,fat
168,60,normal
215,62,thin
153,64,fat
125,55,fat
171,60,normal
147,63,fat
171,61,normal
189,60,thin
178,65,normal
168,58,normal
153,64,fat
153,65,fat
213,60,thin
201,62,thin
205,56,thin
141,57,fat
159,55,normal
168,60,normal
212,56,thin
153,62,fat
204,65,thin
215,56,thin
165,59,normal
184,65,normal
220,64,thin
156,60,normal
199,58,thin
119,55,fat
201,62,thin
130,59,fat
113,55,fat
119,59,fat
220,64,thin
201,58,thin
132,56,fat
156,59,normal
169,65,normal
115,59,fat
128,58,fat
190,65,thin
217,61,thin
192,57,thin
201,57,thin
149,61,fat
184,64,normal
122,60,fat
163,55,normal
218,57,thin
122,64,fat
161,59,normal
218,55,thin
119,60,fat
134,58,fat
191,62,thin
159,62,normal
190,59,thin
133,64,fat
181,59,thin
168,62,normal
167,64,normal
167,65,normal
187,55,thin
154,60,fat
196,58,thin
117,59,fat
160,58,normal
115,59,fat
195,62,thin
123,61,fat
147,57,fat
218,61,thin
198,63,thin
111,62,fat
153,65,fat
141,57,fat
167,65,normal
155,56,normal
154,58,normal
170,65,normal
110,58,fat
220,59,thin
139,55,fat
143,61,fat
142,64,fat
147,55,fat
199,60,thin
164,65,normal
143,63,fat
167,58,normal
215,64,thin
214,56,thin
196,56,thin
168,60,normal
185,63,thin
154,57,normal
176,61,normal
115,59,fat
160,59,normal
127,62,fat
195,63,thin
148,55,fat
137,63,fat
126,60,fat
176,65,normal
194,58,thin
182,64,normal
122,61,fat
136,63,fat
171,60,normal
185,65,normal
202,65,thin
177,55,thin
205,64,thin
216,56,thin
211,64,thin
200,55,thin
201,59,thin
125,55,fat
181,58,thin
199,65,thin
141,61,fat
119,61,fat
147,61,fat
140,63,fat
151,57,normal
132,59,fat
131,55,fat
216,56,thin
148,62,fat
201,57,thin
213,55,thin
171,63,normal
133,60,fat
197,64,thin
171,64,normal
161,64,normal
112,63,fat
185,60,thin
201,60,thin
152,56,normal
179,56,thin
150,60,fat
139,60,fat
182,58,thin
207,57,thin
211,65,thin
153,64,fat
139,56,fat
217,59,thin
136,65,fat
169,56,normal
218,58,thin
191,61,thin
152,58,fat
219,56,thin
131,65,fat
143,64,fat
150,61,fat
124,60,fat
146,58,fat
217,64,thin
163,64,normal
110,60,fat
188,57,thin
177,62,normal
133,64,fat
110,56,fat
193,63,thin
118,58,fat
191,60,thin
138,58,fat
193,64,thin
141,63,fat
151,58,fat
127,55,fat
212,56,thin
168,56,normal
179,58,thin
214,61,thin
192,58,thin
211,62,thin
119,57,fat
201,64,thin
189,60,thin
167,60,normal
165,63,normal
153,65,fat
140,59,fat
165,56,normal
145,59,fat
153,62,fat
190,62,thin
173,58,normal
208,65,thin
165,60,normal
146,56,fat
161,62,normal
178,65,normal
147,63,fat
158,64,fat
205,60,thin
183,65,normal
180,61,normal
165,59,normal
210,55,thin
142,64,fat
159,65,fat
124,58,fat
160,56,normal
154,56,normal
135,63,fat
145,62,fat
164,60,normal
123,56,fat
136,60,fat
122,56,fat
139,58,fat
204,65,thin
115,57,fat
128,60,fat
192,63,thin
139,60,fat
216,62,thin
145,64,fat
188,63,thin
167,60,normal
138,57,fat
127,55,fat
186,58,thin
199,63,thin
211,55,thin
178,56,thin
160,61,normal
144,57,fat
162,59,normal
121,56,fat
219,55,thin
160,60,normal
134,61,fat
148,61,fat
197,62,thin
191,63,thin
195,64,thin
187,65,normal
187,55,thin
177,55,thin
163,57,normal
179,64,normal
116,55,fat
122,57,fat
129,63,fat
153,64,fat
168,63,normal
131,60,fat
197,55,thin
190,55,thin
187,58,thin
127,65,fat
144,62,fat
214,63,thin
207,58,thin
190,56,thin
126,61,fat
189,60,thin
151,65,fat
119,58,fat
150,61,fat
161,56,normal
193,58,thin
161,64,normal
165,60,normal
186,57,thin
124,56,fat
182,64,normal
166,55,normal
189,64,thin
216,56,thin
219,61,thin
208,59,thin
220,64,thin
195,64,thin
133,55,fat
126,58,fat
179,59,thin
125,64,fat
167,64,normal
112,65,fat
176,55,thin
150,62,fat
115,61,fat
151,59,fat
152,60,fat
182,65,normal
157,60,normal
194,58,thin
197,55,thin
203,56,thin
183,61,thin
196,64,thin
136,64,fat
134,61,fat
128,62,fat
119,62,fat
164,58,normal
195,56,thin
172,58,normal
139,59,fat
125,60,fat
123,64,fat
205,62,thin
132,56,fat
125,60,fat
192,61,thin
212,62,thin
150,63,fat
170,64,normal
169,62,normal
153,59,fat
198,64,thin
139,58,fat
172,63,normal
211,62,thin
110,63,fat
174,63,normal
118,65,fat
191,65,thin
174,63,normal
131,59,fat
128,55,fat
178,56,thin
122,55,fat
206,64,thin
159,63,normal
188,58,thin
150,62,fat
158,60,normal
144,60,fat
158,62,normal
199,62,thin
218,62,thin
151,58,fat
212,65,thin
126,64,fat
151,57,normal
210,58,thin
216,57,thin
179,63,normal
212,65,thin
129,61,fat
188,64,thin
121,58,fat
141,60,fat
200,62,thin
192,56,thin
188,60,thin
212,56,thin
194,61,thin
212,63,thin
121,64,fat
117,57,fat
122,62,fat
159,55,normal
162,59,normal
190,61,thin
197,58,thin
114,56,fat
177,62,normal
144,62,fat
191,58,thin
129,63,fat
188,56,thin
135,55,fat
131,61,fat
164,64,normal
163,62,normal
126,65,fat
122,57,fat
203,56,thin
147,58,fat
131,56,fat
163,60,normal
188,59,thin
133,58,fat
165,63,normal
162,56,normal
217,61,thin
125,63,fat
172,57,normal
163,62,normal
191,62,thin
179,57,thin
187,62,thin
197,62,thin
154,64,fat
111,64,fat
124,61,fat
166,63,normal
141,61,fat
210,59,thin
195,60,thin
220,58,thin
119,57,fat
161,58,normal
140,60,fat
176,61,normal
163,65,normal
123,56,fat
148,56,fat
114,64,fat
121,60,fat
118,65,fat
212,61,thin
141,59,fat
155,63,fat
188,55,thin
203,62,thin
167,56,normal
152,60,fat
164,61,normal
218,59,thin
190,59,thin
180,64,normal
218,55,thin
139,57,fat
124,55,fat
116,56,fat
134,65,fat
128,63,fat
123,57,fat
149,60,fat
218,64,thin
177,55,thin
127,63,fat
182,62,normal
155,57,normal
163,65,normal
190,60,thin
151,65,fat
196,64,thin
137,59,fat
145,55,fat
210,55,thin
112,62,fat
121,60,fat
116,55,fat
137,58,fat
119,60,fat
127,63,fat
185,59,thin
124,64,fat
111,61,fat
162,62,normal
199,59,thin
148,59,fat
185,64,normal
211,57,thin
166,57,normal
126,61,fat
118,64,fat
146,62,fat
157,65,fat
140,64,fat
178,56,thin
129,65,fat
149,59,fat
175,55,thin
168,55,normal
121,57,fat
124,56,fat
178,65,normal
212,60,thin
189,64,thin
126,65,fat
156,58,normal
159,55,normal
124,61,fat
181,63,normal
187,57,thin
146,56,fat
137,65,fat
129,58,fat
168,63,normal
122,55,fat
192,59,thin
123,65,fat
154,64,fat
138,65,fat
218,58,thin
131,65,fat
218,58,thin
127,58,fat
164,55,normal
212,62,thin
174,62,normal
152,64,fat
202,56,thin
215,56,thin
133,59,fat
126,60,fat
169,63,normal
151,63,fat
111,56,fat
140,65,fat
143,60,fat
119,56,fat
163,60,normal
129,55,fat
195,60,thin
129,57,fat
121,60,fat
215,61,thin
156,63,fat
115,63,fat
214,58,thin
186,59,thin
158,61,normal
158,60,normal
171,61,normal
122,63,fat
111,59,fat
209,63,thin
200,56,thin
212,58,thin
120,64,fat
205,64,thin
179,56,thin
167,64,normal
192,61,thin
179,57,thin
144,59,fat
200,61,thin
126,58,fat
143,61,fat
210,64,thin
179,55,thin
214,55,thin
125,57,fat
192,61,thin
125,62,fat
152,63,fat
197,61,thin
182,61,thin
215,57,thin
212,58,thin
152,65,fat
179,58,thin
165,61,normal
149,55,normal
148,55,fat
113,56,fat
194,62,thin
131,55,fat
136,57,fat
148,63,fat
161,56,normal
142,55,fat
127,64,fat
119,56,fat
194,59,thin
192,63,thin
156,59,normal
170,65,normal
178,55,thin
117,57,fat
167,55,normal
187,56,thin
197,56,thin
158,63,fat
148,59,fat
121,65,fat
154,55,normal
113,60,fat
173,60,normal
182,56,thin
142,65,fat
148,56,fat
215,63,thin
120,62,fat
218,55,thin
174,61,normal
200,64,thin
160,55,normal
163,61,normal
154,65,fat
142,56,fat
115,62,fat
211,64,thin
118,56,fat
175,62,normal
170,62,normal
182,61,thin
120,60,fat
116,63,fat
118,63,fat
202,60,thin
131,65,fat
205,59,thin
207,57,thin
176,61,normal
177,60,normal
209,61,thin
110,62,fat
212,64,thin
128,59,fat
216,60,thin
183,65,normal
180,57,thin
208,63,thin
111,65,fat
124,65,fat
192,55,thin
162,57,normal
130,57,fat
171,65,normal
148,64,fat
184,57,thin
175,58,normal
210,64,thin
182,59,thin
182,58,thin
210,57,thin
198,58,thin
141,60,fat
124,63,fat
162,57,normal
161,56,normal
149,60,fat
182,64,normal
158,58,normal
147,57,fat
187,57,thin
134,65,fat
114,60,fat
200,65,thin
134,56,fat
140,62,fat
168,55,normal
159,57,normal
154,63,fat
178,62,normal
120,56,fat
127,59,fat
174,63,normal
192,60,thin
171,57,normal
147,64,fat
189,60,thin
175,58,normal
198,57,thin
142,56,fat
165,60,normal
176,63,normal
192,60,thin
140,55,fat
215,61,thin
196,63,thin
112,56,fat
197,55,thin
196,57,thin
169,59,normal
184,55,thin
193,56,thin
178,62,normal
157,63,fat
167,64,normal
166,64,normal
161,60,normal
134,62,fat
175,63,normal
177,61,normal
171,60,normal
186,58,thin
205,64,thin
205,62,thin
162,56,normal
140,65,fat
160,63,normal
162,55,normal
123,61,fat
194,63,thin
216,56,thin
122,56,fat
158,62,normal
196,55,thin
140,60,fat
140,59,fat
136,65,fat
154,55,normal
126,58,fat
210,61,thin
219,60,thin
122,57,fat
172,60,normal
208,56,thin
170,56,normal
138,57,fat
196,60,thin
190,64,thin
197,64,thin
211,61,thin
216,64,thin
130,58,fat
199,56,thin
111,58,fat
137,64,fat
128,57,fat
182,56,thin
200,57,thin
136,63,fat
147,57,fat
161,59,normal
209,62,thin
201,61,thin
192,56,thin
177,60,normal
200,63,thin
191,63,thin
112,58,fat
132,57,fat
137,65,fat
163,63,normal
155,55,normal
142,55,fat
162,55,normal
181,58,thin
152,58,fat
158,64,fat
153,62,fat
163,56,normal
193,59,thin
210,64,thin
211,62,thin
116,62,fat
143,64,fat
119,57,fat
114,65,fat
209,61,thin
131,60,fat
120,59,fat
196,55,thin
191,62,thin
202,63,thin
119,62,fat
123,57,fat
217,65,thin
147,55,fat
210,62,thin
189,65,thin
174,58,normal
126,62,fat
187,64,thin
153,56,normal
179,61,normal
140,56,fat
192,57,thin
165,56,normal
208,55,thin
131,55,fat
161,64,normal
175,56,thin
202,57,thin
173,60,normal
219,64,thin
213,60,thin
177,56,thin
187,59,thin
133,55,fat
203,63,thin
161,63,normal
114,64,fat
180,64,normal
216,58,thin
150,61,fat
131,63,fat
216,58,thin
201,56,thin
182,64,normal
151,64,fat
131,60,fat
116,58,fat
124,64,fat
112,58,fat
138,62,fat
202,62,thin
151,63,fat
187,55,thin
154,56,normal
203,58,thin
185,64,normal
154,60,fat
201,59,thin
136,57,fat
145,60,fat
144,56,fat
204,61,thin
211,58,thin
216,57,thin
177,58,normal
110,64,fat
144,59,fat
128,57,fat
200,61,thin
187,59,thin
152,55,normal
166,64,normal
195,62,thin
220,59,thin
185,56,thin
160,57,normal
134,61,fat
114,57,fat
168,56,normal
181,64,normal
135,56,fat
180,59,thin
123,57,fat
114,62,fat
157,62,fat
195,61,thin
131,55,fat
126,59,fat
134,56,fat
167,58,normal
121,64,fat
143,58,fat
131,57,fat
152,65,fat
179,64,normal
160,59,normal
179,62,normal
113,57,fat
207,60,thin
191,65,thin
167,64,normal
110,58,fat
126,57,fat
195,56,thin
197,56,thin
140,56,fat
152,65,fat
136,56,fat
112,58,fat
181,65,normal
194,64,thin
185,55,thin
156,60,normal
158,58,normal
208,62,thin
211,58,thin
212,62,thin
173,56,normal
118,55,fat
124,57,fat
214,56,thin
119,58,fat
183,63,normal
157,59,normal
157,57,normal
208,63,thin
111,56,fat
166,57,normal
180,63,normal
203,61,thin
162,64,normal
147,55,fat
124,63,fat
110,59,fat
135,58,fat
144,64,fat
211,57,thin
212,58,thin
119,64,fat
169,65,normal
184,60,thin
132,60,fat
188,56,thin
209,61,thin
121,59,fat
114,60,fat
201,56,thin
162,63,normal
216,61,thin
123,64,fat
164,56,normal
135,62,fat
213,64,thin
172,55,normal
164,64,normal
155,63,fat
131,61,fat
207,59,thin
140,60,fat
126,64,fat
114,60,fat
165,59,normal
180,58,thin
131,56,fat
165,59,normal
115,62,fat
195,55,thin
127,61,fat
212,64,thin
207,55,thin
192,61,thin
216,58,thin
142,63,fat
182,62,normal
145,65,fat
147,65,fat
121,62,fat
124,62,fat
198,64,thin
157,56,normal
127,59,fat
165,57,normal
188,63,thin
130,57,fat
191,64,thin
158,65,fat
137,63,fat
203,61,thin
138,60,fat
201,62,thin
198,58,thin
217,58,thin
167,65,normal
207,64,thin
164,59,normal
154,63,fat
205,64,thin
191,57,thin
194,61,thin
118,63,fat
133,57,fat
173,65,normal
182,58,thin
144,61,fat
168,63,normal
180,58,thin
116,57,fat
215,61,thin
161,59,normal
216,62,thin
220,57,thin
118,62,fat
185,58,thin
151,56,normal
206,60,thin
178,60,normal
211,57,thin
185,60,thin
126,62,fat
130,61,fat
191,65,thin
126,58,fat
186,65,normal
190,55,thin
117,59,fat
184,59,thin
188,61,thin
114,60,fat
139,58,fat
214,60,thin
177,63,normal
181,56,thin
147,58,fat
120,57,fat
129,55,fat
206,55,thin
180,58,thin
128,55,fat
215,64,thin
119,56,fat
152,58,fat
212,55,thin
156,59,normal
167,62,normal
170,58,normal
143,63,fat
177,58,normal
177,63,normal
192,58,thin
201,55,thin
120,62,fat
153,64,fat
146,65,fat
156,63,fat
149,61,fat
113,60,fat
190,65,thin
152,60,fat
123,64,fat
130,57,fat
165,63,normal
155,59,normal
203,56,thin
129,64,fat
145,63,fat
196,56,thin
202,61,thin
176,59,normal
124,58,fat
214,62,thin
215,60,thin
172,61,normal
194,62,thin
132,55,fat
141,65,fat
211,62,thin
165,64,normal
186,60,thin
133,55,fat
185,65,normal
198,57,thin
213,58,thin
150,58,fat
126,64,fat
167,60,normal
184,56,thin
180,55,thin
145,55,fat
114,56,fat
122,61,fat
115,65,fat
155,55,normal
149,55,normal
198,63,thin
203,65,thin
122,64,fat
142,60,fat
132,63,fat
152,56,normal
211,57,thin
161,55,normal
155,62,fat
188,56,thin
190,57,thin
130,58,fat
127,63,fat
195,59,thin
203,59,thin
154,63,fat
125,55,fat
218,58,thin
117,57,fat
172,61,normal
202,58,thin
141,55,fat
216,60,thin
189,58,thin
114,61,fat
176,57,thin
154,61,fat
197,57,thin
160,61,normal
158,65,fat
171,62,normal
205,65,thin
164,57,normal
138,59,fat
143,62,fat
135,62,fat
180,57,thin
169,59,normal
148,56,fat
117,58,fat
162,59,normal
182,65,normal
117,61,fat
172,57,normal
164,62,normal
188,65,thin
186,60,thin
160,60,normal
170,61,normal
143,59,fat
151,56,normal
214,59,thin
128,58,fat
120,60,fat
186,63,thin
111,65,fat
110,63,fat
144,59,fat
138,64,fat
168,60,normal
127,55,fat
178,60,normal
214,56,thin
134,62,fat
154,65,fat
158,56,normal
188,56,thin
127,63,fat
193,58,thin
206,61,thin
142,64,fat
133,60,fat
111,63,fat
152,62,fat
136,63,fat
129,59,fat
181,57,thin
180,61,normal
122,61,fat
211,60,thin
123,58,fat
119,62,fat
157,59,normal
125,57,fat
126,57,fat
175,55,thin
126,63,fat
202,60,thin
147,60,fat
110,60,fat
121,57,fat
150,56,normal
220,59,thin
154,65,fat
219,63,thin
197,63,thin
154,60,fat
165,59,normal
118,62,fat
150,56,normal
181,55,thin
208,64,thin
184,56,thin
198,58,thin
136,58,fat
187,56,thin
188,64,thin
120,57,fat
156,56,normal
143,62,fat
136,65,fat
114,64,fat
146,60,fat
194,57,thin
188,58,thin
112,61,fat
193,65,thin
201,65,thin
120,57,fat
169,61,normal
218,56,thin
168,56,normal
209,56,thin
212,60,thin
158,63,fat
182,56,thin
134,55,fat
148,55,fat
200,61,thin
131,56,fat
133,55,fat
179,59,thin
203,58,thin
213,57,thin
161,56,normal
116,64,fat
211,58,thin
139,65,fat
112,65,fat
191,56,thin
160,56,normal
129,65,fat
171,65,normal
116,58,fat
179,64,normal
161,64,normal
139,55,fat
200,57,thin
149,64,fat
182,61,thin
188,60,thin
180,59,thin
185,57,thin
173,60,normal
131,61,fat
209,57,thin
145,58,fat
141,55,fat
175,55,thin
212,55,thin
186,65,normal
132,62,fat
115,55,fat
184,65,normal
133,62,fat
131,63,fat
203,62,thin
192,57,thin
211,65,thin
146,57,fat
190,59,thin
136,65,fat
172,59,normal
131,65,fat
117,58,fat
117,57,fat
120,60,fat
149,62,fat
182,59,thin
126,65,fat
140,64,fat
200,65,thin
136,56,fat
155,59,normal
127,64,fat
142,58,fat
211,57,thin
170,57,normal
166,62,normal
158,65,fat
216,55,thin
158,55,normal
127,64,fat
116,55,fat
121,60,fat
171,55,normal
134,58,fat
112,57,fat
156,63,fat
161,55,normal
198,59,thin
212,59,thin
208,62,thin
136,57,fat
163,57,normal
